1.69, 15.25, 0,0,0,2,14
1.70, 15.30, 0,0,0,2,14
1.71, 15.35, 0,0,0,2,14
1.72, 15.40, 0,0,0,2,14
1.73, 15.45, 0,0,0,2,14
1.74, 15.50, 0,0,0,2,14
1.75, 15.55, 0,0,0,2,14
1.76, 15.60, 0,0,0,2,14
1.77, 15.65, 0,0,0,2,14
1.78, 15.70, 0,0,0,2,14
1.79, 15.75, 0,0,0,2,14
1.80, 15.80, 0,0,0,2,14
1.81, 15.85, 0,0,0,2,14
1.82, 15.90, 0,0,0,2,14
1.83, 15.95, 0,0,0,2,14
1.84, 16.00, 0,0,0,2,14
1.85, 16.05, 0,0,0,2,14
1.86, 16.10, 0,0,0,2,14
1.87, 16.15, 0,0,0,2,14
1.88, 16.20, 0,0,0,2,14
1.89, 16.25, 0,0,0,2,14
1.90, 16.30, 0,0,0,2,14
1.91, 16.35, 0,0,0,2,14
1.92, 16.40, 0,0,0,2,14
1.93, 16.45, 0,0,0,2,14
1.94, 16.50, 0,0,0,2,14
1.95, 16.55, 0,0,0,2,14
1.96, 16.60, 0,0,0,2,14
1.97, 16.65, 0,0,0,2,14
1.98, 16.70, 0,0,0,2,14
1.99, 16.75, 0,0,0,2,14
2.00, 16.80, 0,0,0,2,14
2.01, 16.85, 0,0,0,2,14
2.02, 16.90, 0,0,0,2,14
2.03, 16.95, 0,0,0,2,14
2.04, 17.00, 0,0,0,2,14
2.05, 17.05, 0,0,0,2,14
2.06, 17.10, 0,0,0,2,14
2.07, 17.15, 0,0,0,2,14
2.08, 17.20, 0,0,0,2,14
2.09, 17.25, 0,0,0,2,14
2.10, 17.30, 0,0,0,2,14
2.11, 17.35, 0,0,0,2,14
2.12, 17.40, 0,0,0,2,14
2.13, 17.45, 0,0,0,2,14
2.14, 17.50, 0,0,0,2,14
2.15, 17.55, 0,0,0,2,14
2.16, 17.60, 0,0,0,2,14
2.17, 17.65, 0,0,0,2,14
2.18, 17.70, 0,0,0,2,14
2.19, 17.75, 0,0,0,2,14
2.20, 17.80, 0,0,0,2,14
2.21, 17.85, 0,0,0,2,14
2.22, 17.90, 0,0,0,2,14
2.23, 17.95, 0,0,0,2,14
2.24, 18.00, 0,0,0,2,14
2.25, 18.05, 0,0,0,2,14
2.26, 18.10, 0,0,0,2,14
2.27, 18.15, 0,0,0,2,14
2.28, 18.20, 0,0,0,2,14
2.29, 18.25, 0,0,0,2,14
2.30, 18.30, 0,0,0,2,14
2.31, 18.35, 0,0,0,2,14
2.32, 18.40, 0,0,0,2,14
2.33, 18.45, 0,0,0,2,14
2.34, 18.50, 0,0,0,2,14
2.35, 18.55, 0,0,0,2,14
2.36, 18.60, 0,0,0,2,14
2.37, 18.65, 0,0,0,2,14
2.38, 18.70, 0,0,0,2,14
2.39, 18.75, 0,0,0,2,14
2.40, 18.80, 0,0,0,2,14
2.41, 18.85, 0,0,0,2,14
2.42, 18.90, 0,0,0,2,14
2.43, 18.95, 0,0,0,2,14
2.44, 19.00, 0,0,0,2,14
2.45, 19.05, 0,0,0,2,14
2.46, 19.10, 0,0,0,2,14
2.47, 19.15, 0,0,0,2,14
2.48, 19.20, 0,0,0,2,14
2.49, 19.25, 0,0,0,2,14
2.50, 19.30, 0,0,0,2,14
2.51, 19.35, 0,0,0,2,14
2.52, 19.40, 0,0,0,2,14
2.53, 19.45, 0,0,0,2,14
2.54, 19.50, 0,0,0,2,14
2.55, 19.55, 0,0,0,2,14
2.56, 19.60, 0,0,0,2,14
2.57, 19.65, 0,0,0,2,14
2.58, 19.70, 0,0,0,2,14
2.59, 19.75, 0,0,0,2,14
2.60, 19.80, 0,0,0,2,14
2.61, 19.85, 0,0,0,2,14
2.62, 19.90, 0,0,0,2,14
2.63, 19.95, 0,0,0,2,14
2.64, 20.00, 0,0,0,2,14
2.65, 20.05, 0,0,0,2,14
2.66, 20.10, 0,0,0,2,14
2.67, 20.15, 0,0,0,2,14
2.68, 20.20, 0,0,0,2,14
2.69, 20.25, 0,0,0,2,14
2.70, 20.30, 0,0,0,2,14
2.71, 20.35, 0,0,0,2,14
2.72, 20.40, 0,0,0,2,14
2.73, 20.45, 0,0,0,2,14
2.74, 20.50, 0,0,0,2,14
2.75, 20.55, 0,0,0,2,14
2.76, 20.60, 0,0,0,2,14
2.77, 20.65, 0,0,0,2,14
2.78, 20.70, 0,0,0,2,14
2.79, 20.75, 0,0,0,2,14
2.80, 20.80, 0,0,0,2,14
2.81, 20.85, 0,0,0,2,14
2.82, 20.90, 0,0,0,2,14
2.83, 20.95, 0,0,0,2,14
2.84, 21.00, 0,0,0,2,14
2.85, 21.05, 0,0,0,2,14
2.86, 21.10, 0,0,0,2,14
2.87, 21.15, 0,0,0,2,14
2.88, 21.20, 0,0,0,2,14
2.89, 21.25, 0,0,0,2,14
2.90, 21.30, 0,0,0,2,14
2.91, 21.35, 0,0,0,2,14
2.92, 21.40, 0,0,0,2,14
2.93, 21.45, 0,0,0,2,14
2.94, 21.50, 0,0,0,2,14
2.95, 21.55, 0,0,0,2,14
2.96, 21.60, 0,0,0,2,14
2.97, 21.65, 0,0,0,2,14
2.98, 21.70, 0,0,0,2,14
2.99, 21.75, 0,0,0,2,14
3.00, 21.80, 0,0,0,2,14


# Region: outre-mer OM1
# Colissimo France sans recommande ECO
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5, 8.50,  0,1,0,2,12
  1, 11.00,  0,1,0,2,12
  2, 13.50,  0,1,0,2,12
  5, 21,  0,1,0,2,12
 10, 31,  0,1,0,2,12
 30, 70,  0,1,0,2,12

# Region: outre-mer OM1
# Colissimo France avec recommande CR0
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5,9.2,0,1,1,2,1
1,13.9,0,1,1,2,1
2,18.9,0,1,1,2,1
5,28.5,0,1,1,2,1
10,45.5,0,1,1,2,1
30,102,0,1,1,2,1


# Region: outre-mer OM1
# Colissimo France avec recommande CR1
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5,13,1,1,1,2,2
1,17.7,1,1,1,2,2
2,22.7,1,1,1,2,2
5,32.3,1,1,1,2,2
10,49.3,1,1,1,2,2
30,105.8,1,1,1,2,2


# Region: outre-mer OM1
# Colissimo France avec recommande CR2
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5,14.5,1,1,1,2,3
1,19.2,1,1,1,2,3
2,24.2,1,1,1,2,3
5,33.8,1,1,1,2,3
10,50.8,1,1,1,2,3
30,107.3,1,1,1,2,3


# Region: outre-mer OM1
# Colissimo France avec recommande CR3
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5,15.5,1,1,1,2,4
1,20.2,1,1,1,2,4
2,25.2,1,1,1,2,4
5,34.8,1,1,1,2,4
10,51.8,1,1,1,2,4
30,108.3,1,1,1,2,4



# Region: outre-mer OM1
# Colissimo France avec recommande CR4
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5,16.5,1,1,1,2,5
1,21.2,1,1,1,2,5
2,26.2,1,1,1,2,5
5,35.8,1,1,1,2,5
10,52.8,1,1,1,2,5
30,109.3,1,1,1,2,5


# Region: outre-mer OM1
# Colissimo France avec recommande CR5
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5,17.5,1,1,1,2,6
1,22.2,1,1,1,2,6
2,27.2,1,1,1,2,6
5,36.8,1,1,1,2,6
10,53.8,1,1,1,2,6
30,110.3,1,1,1,2,6


# Region: outre-mer OM1
# Colissimo France avec recommande CR6
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5,18.5,1,1,1,2,7
1,23.2,1,1,1,2,7
2,28.2,1,1,1,2,7
5,37.8,1,1,1,2,7
10,54.8,1,1,1,2,7
30,111.3,1,1,1,2,7


# Region: outre-mer OM1
# Colissimo France avec recommande CR7
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5,19.5,1,1,1,2,8
1,24.2,1,1,1,2,8
2,29.2,1,1,1,2,8
5,38.8,1,1,1,2,8
10,55.8,1,1,1,2,8
30,112.3,1,1,1,2,8


# Region: outre-mer OM1
# Colissimo France avec recommande CR8
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5,20.5,1,1,1,2,9
1,25.2,1,1,1,2,9
2,30.2,1,1,1,2,9
5,39.8,1,1,1,2,9
10,56.8,1,1,1,2,9
30,113.3,1,1,1,2,9



# Region: outre-mer OM1
# Colissimo France avec recommande CR9
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5,21.5,1,1,1,2,10
1,26.2,1,1,1,2,10
2,31.2,1,1,1,2,10
5,40.8,1,1,1,2,10
10,57.8,1,1,1,2,10
30,114.3,1,1,1,2,10


# Region: outre-mer OM1
# Colissimo France avec recommande CR10
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5,22.5,1,1,1,2,11
1,27.2,1,1,1,2,11
2,32.2,1,1,1,2,11
5,41.8,1,1,1,2,11
10,58.8,1,1,1,2,11
30,115.3,1,1,1,2,11


##### OM2

# Region: outre-mer OM2
# Lettre verte outre-mer OM2 LV
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.01, 0.84, 0,0,0,3,13
0.02, 0.95, 0,0,0,3,13
0.03, 1.79, 0,0,0,3,13
0.04, 1.90, 0,0,0,3,13
0.05, 2.01, 0,0,0,3,13
0.06, 2.12, 0,0,0,3,13
0.07, 2.23, 0,0,0,3,13
0.08, 2.34, 0,0,0,3,13
0.09, 2.45, 0,0,0,3,13
0.10, 2.56, 0,0,0,3,13
0.11, 4.13, 0,0,0,3,13
0.12, 4.24, 0,0,0,3,13
0.13, 4.35, 0,0,0,3,13
0.14, 4.46, 0,0,0,3,13
0.15, 4.57, 0,0,0,3,13
0.16, 4.68, 0,0,0,3,13
0.17, 4.79, 0,0,0,3,13
0.18, 4.90, 0,0,0,3,13
0.19, 5.01, 0,0,0,3,13
0.20, 5.12, 0,0,0,3,13
0.21, 5.23, 0,0,0,3,13
0.22, 5.34, 0,0,0,3,13
0.23, 5.45, 0,0,0,3,13
0.24, 5.56, 0,0,0,3,13
0.25, 5.67, 0,0,0,3,13
0.26, 7.24, 0,0,0,3,13
0.27, 7.35, 0,0,0,3,13
0.28, 7.46, 0,0,0,3,13
0.29, 7.57, 0,0,0,3,13
0.30, 7.68, 0,0,0,3,13
0.31, 7.79, 0,0,0,3,13
0.32, 7.90, 0,0,0,3,13
0.33, 8.01, 0,0,0,3,13
0.34, 8.12, 0,0,0,3,13
0.35, 8.23, 0,0,0,3,13
0.36, 8.34, 0,0,0,3,13
0.37, 8.45, 0,0,0,3,13
0.38, 8.56, 0,0,0,3,13
0.39, 8.67, 0,0,0,3,13
0.40, 8.78, 0,0,0,3,13
0.41, 8.89, 0,0,0,3,13
0.42, 9.00, 0,0,0,3,13
0.43, 9.11, 0,0,0,3,13
0.44, 9.22, 0,0,0,3,13
0.45, 9.33, 0,0,0,3,13
0.46, 9.44, 0,0,0,3,13
0.47, 9.55, 0,0,0,3,13
0.48, 9.66, 0,0,0,3,13
0.49, 9.77, 0,0,0,3,13
0.50, 9.88, 0,0,0,3,13
0.51, 11.45, 0,0,0,3,13
0.52, 11.56, 0,0,0,3,13
0.53, 11.67, 0,0,0,3,13
0.54, 11.78, 0,0,0,3,13
0.55, 11.89, 0,0,0,3,13
0.56, 12.00, 0,0,0,3,13
0.57, 12.11, 0,0,0,3,13
0.58, 12.22, 0,0,0,3,13
0.59, 12.33, 0,0,0,3,13
0.60, 12.44, 0,0,0,3,13
0.61, 12.55, 0,0,0,3,13
0.62, 12.66, 0,0,0,3,13
0.63, 12.77, 0,0,0,3,13
0.64, 12.88, 0,0,0,3,13
0.65, 12.99, 0,0,0,3,13
0.66, 13.10, 0,0,0,3,13
0.67, 13.21, 0,0,0,3,13
0.68, 13.32, 0,0,0,3,13
0.69, 13.43, 0,0,0,3,13
0.70, 13.54, 0,0,0,3,13
0.71, 13.65, 0,0,0,3,13
0.72, 13.76, 0,0,0,3,13
0.73, 13.87, 0,0,0,3,13
0.74, 13.98, 0,0,0,3,13
0.75, 14.09, 0,0,0,3,13
0.76, 14.20, 0,0,0,3,13
0.77, 14.31, 0,0,0,3,13
0.78, 14.42, 0,0,0,3,13
0.79, 14.53, 0,0,0,3,13
0.80, 14.64, 0,0,0,3,13
0.81, 14.75, 0,0,0,3,13
0.82, 14.86, 0,0,0,3,13
0.83, 14.97, 0,0,0,3,13
0.84, 15.08, 0,0,0,3,13
0.85, 15.19, 0,0,0,3,13
0.86, 15.30, 0,0,0,3,13
0.87, 15.41, 0,0,0,3,13
0.88, 15.52, 0,0,0,3,13
0.89, 15.63, 0,0,0,3,13
0.90, 15.74, 0,0,0,3,13
0.91, 15.85, 0,0,0,3,13
0.92, 15.96, 0,0,0,3,13
0.93, 16.07, 0,0,0,3,13
0.94, 16.18, 0,0,0,3,13
0.95, 16.29, 0,0,0,3,13
0.96, 16.40, 0,0,0,3,13
0.97, 16.51, 0,0,0,3,13
0.98, 16.62, 0,0,0,3,13
0.99, 16.73, 0,0,0,3,13
1.00, 16.84, 0,0,0,3,13
1.01, 16.95, 0,0,0,3,13
1.02, 17.06, 0,0,0,3,13
1.03, 17.17, 0,0,0,3,13
1.04, 17.28, 0,0,0,3,13
1.05, 17.39, 0,0,0,3,13
1.06, 17.50, 0,0,0,3,13
1.07, 17.61, 0,0,0,3,13
1.08, 17.72, 0,0,0,3,13
1.09, 17.83, 0,0,0,3,13
1.10, 17.94, 0,0,0,3,13
1.11, 18.05, 0,0,0,3,13
1.12, 18.16, 0,0,0,3,13
1.13, 18.27, 0,0,0,3,13
1.14, 18.38, 0,0,0,3,13
1.15, 18.49, 0,0,0,3,13
1.16, 18.60, 0,0,0,3,13
1.17, 18.71, 0,0,0,3,13
1.18, 18.82, 0,0,0,3,13
1.19, 18.93, 0,0,0,3,13
1.20, 19.04, 0,0,0,3,13
1.21, 19.15, 0,0,0,3,13
1.22, 19.26, 0,0,0,3,13
1.23, 19.37, 0,0,0,3,13
1.24, 19.48, 0,0,0,3,13
1.25, 19.59, 0,0,0,3,13
1.26, 19.70, 0,0,0,3,13
1.27, 19.81, 0,0,0,3,13
1.28, 19.92, 0,0,0,3,13
1.29, 20.03, 0,0,0,3,13
1.30, 20.14, 0,0,0,3,13
1.31, 20.25, 0,0,0,3,13
1.32, 20.36, 0,0,0,3,13
1.33, 20.47, 0,0,0,3,13
1.34, 20.58, 0,0,0,3,13
1.35, 20.69, 0,0,0,3,13
1.36, 20.80, 0,0,0,3,13
1.37, 20.91, 0,0,0,3,13
1.38, 21.02, 0,0,0,3,13
1.39, 21.13, 0,0,0,3,13
1.40, 21.24, 0,0,0,3,13
1.41, 21.35, 0,0,0,3,13
1.42, 21.46, 0,0,0,3,13
1.43, 21.57, 0,0,0,3,13
1.44, 21.68, 0,0,0,3,13
1.45, 21.79, 0,0,0,3,13
1.46, 21.90, 0,0,0,3,13
1.47, 22.01, 0,0,0,3,13
1.48, 22.12, 0,0,0,3,13
1.49, 22.23, 0,0,0,3,13
1.50, 22.34, 0,0,0,3,13
1.51, 22.45, 0,0,0,3,13
1.52, 22.56, 0,0,0,3,13
1.53, 22.67, 0,0,0,3,13
1.54, 22.78, 0,0,0,3,13
1.55, 22.89, 0,0,0,3,13
1.56, 23.00, 0,0,0,3,13
1.57, 23.11, 0,0,0,3,13
1.58, 23.22, 0,0,0,3,13
1.59, 23.33, 0,0,0,3,13
1.60, 23.44, 0,0,0,3,13
1.61, 23.55, 0,0,0,3,13
1.62, 23.66, 0,0,0,3,13
1.63, 23.77, 0,0,0,3,13
1.64, 23.88, 0,0,0,3,13
1.65, 23.99, 0,0,0,3,13
1.66, 24.10, 0,0,0,3,13
1.67, 24.21, 0,0,0,3,13
1.68, 24.32, 0,0,0,3,13
1.69, 24.43, 0,0,0,3,13
1.70, 24.54, 0,0,0,3,13
1.71, 24.65, 0,0,0,3,13
1.72, 24.76, 0,0,0,3,13
1.73, 24.87, 0,0,0,3,13
1.74, 24.98, 0,0,0,3,13
1.75, 25.09, 0,0,0,3,13
1.76, 25.20, 0,0,0,3,13
1.77, 25.31, 0,0,0,3,13
1.78, 25.42, 0,0,0,3,13
1.79, 25.53, 0,0,0,3,13
1.80, 25.64, 0,0,0,3,13
1.81, 25.75, 0,0,0,3,13
1.82, 25.86, 0,0,0,3,13
1.83, 25.97, 0,0,0,3,13
1.84, 26.08, 0,0,0,3,13
1.85, 26.19, 0,0,0,3,13
1.86, 26.30, 0,0,0,3,13
1.87, 26.41, 0,0,0,3,13
1.88, 26.52, 0,0,0,3,13
1.89, 26.63, 0,0,0,3,13
1.90, 26.74, 0,0,0,3,13
1.91, 26.85, 0,0,0,3,13
1.92, 26.96, 0,0,0,3,13
1.93, 27.07, 0,0,0,3,13
1.94, 27.18, 0,0,0,3,13
1.95, 27.29, 0,0,0,3,13
1.96, 27.40, 0,0,0,3,13
1.97, 27.51, 0,0,0,3,13
1.98, 27.62, 0,0,0,3,13
1.99, 27.73, 0,0,0,3,13
2.00, 27.84, 0,0,0,3,13
2.01, 27.95, 0,0,0,3,13
2.02, 28.06, 0,0,0,3,13
2.03, 28.17, 0,0,0,3,13
2.04, 28.28, 0,0,0,3,13
2.05, 28.39, 0,0,0,3,13
2.06, 28.50, 0,0,0,3,13
2.07, 28.61, 0,0,0,3,13
2.08, 28.72, 0,0,0,3,13
2.09, 28.83, 0,0,0,3,13
2.10, 28.94, 0,0,0,3,13
2.11, 29.05, 0,0,0,3,13
2.12, 29.16, 0,0,0,3,13
2.13, 29.27, 0,0,0,3,13
2.14, 29.38, 0,0,0,3,13
2.15, 29.49, 0,0,0,3,13
2.16, 29.60, 0,0,0,3,13
2.17, 29.71, 0,0,0,3,13
2.18, 29.82, 0,0,0,3,13
2.19, 29.93, 0,0,0,3,13
2.20, 30.04, 0,0,0,3,13
2.21, 30.15, 0,0,0,3,13
2.22, 30.26, 0,0,0,3,13
2.23, 30.37, 0,0,0,3,13
2.24, 30.48, 0,0,0,3,13
2.25, 30.59, 0,0,0,3,13
2.26, 30.70, 0,0,0,3,13
2.27, 30.81, 0,0,0,3,13
2.28, 30.92, 0,0,0,3,13
2.29, 31.03, 0,0,0,3,13
2.30, 31.14, 0,0,0,3,13
2.31, 31.25, 0,0,0,3,13
2.32, 31.36, 0,0,0,3,13
2.33, 31.47, 0,0,0,3,13
2.34, 31.58, 0,0,0,3,13
2.35, 31.69, 0,0,0,3,13
2.36, 31.80, 0,0,0,3,13
2.37, 31.91, 0,0,0,3,13
2.38, 32.02, 0,0,0,3,13
2.39, 32.13, 0,0,0,3,13
2.40, 32.24, 0,0,0,3,13
2.41, 32.35, 0,0,0,3,13
2.42, 32.46, 0,0,0,3,13
2.43, 32.57, 0,0,0,3,13
2.44, 32.68, 0,0,0,3,13
2.45, 32.79, 0,0,0,3,13
2.46, 32.90, 0,0,0,3,13
2.47, 33.01, 0,0,0,3,13
2.48, 33.12, 0,0,0,3,13
2.49, 33.23, 0,0,0,3,13
2.50, 33.34, 0,0,0,3,13
2.51, 33.45, 0,0,0,3,13
2.52, 33.56, 0,0,0,3,13
2.53, 33.67, 0,0,0,3,13
2.54, 33.78, 0,0,0,3,13
2.55, 33.89, 0,0,0,3,13
2.56, 34.00, 0,0,0,3,13
2.57, 34.11, 0,0,0,3,13
2.58, 34.22, 0,0,0,3,13
2.59, 34.33, 0,0,0,3,13
2.60, 34.44, 0,0,0,3,13
2.61, 34.55, 0,0,0,3,13
2.62, 34.66, 0,0,0,3,13
2.63, 34.77, 0,0,0,3,13
2.64, 34.88, 0,0,0,3,13
2.65, 34.99, 0,0,0,3,13
2.66, 35.10, 0,0,0,3,13
2.67, 35.21, 0,0,0,3,13
2.68, 35.32, 0,0,0,3,13
2.69, 35.43, 0,0,0,3,13
2.70, 35.54, 0,0,0,3,13
2.71, 35.65, 0,0,0,3,13
2.72, 35.76, 0,0,0,3,13
2.73, 35.87, 0,0,0,3,13
2.74, 35.98, 0,0,0,3,13
2.75, 36.09, 0,0,0,3,13
2.76, 36.20, 0,0,0,3,13
2.77, 36.31, 0,0,0,3,13
2.78, 36.42, 0,0,0,3,13
2.79, 36.53, 0,0,0,3,13
2.80, 36.64, 0,0,0,3,13
2.81, 36.75, 0,0,0,3,13
2.82, 36.86, 0,0,0,3,13
2.83, 36.97, 0,0,0,3,13
2.84, 37.08, 0,0,0,3,13
2.85, 37.19, 0,0,0,3,13
2.86, 37.30, 0,0,0,3,13
2.87, 37.41, 0,0,0,3,13
2.88, 37.52, 0,0,0,3,13
2.89, 37.63, 0,0,0,3,13
2.90, 37.74, 0,0,0,3,13
2.91, 37.85, 0,0,0,3,13
2.92, 37.96, 0,0,0,3,13
2.93, 38.07, 0,0,0,3,13
2.94, 38.18, 0,0,0,3,13
2.95, 38.29, 0,0,0,3,13
2.96, 38.40, 0,0,0,3,13
2.97, 38.51, 0,0,0,3,13
2.98, 38.62, 0,0,0,3,13
2.99, 38.73, 0,0,0,3,13
3.00, 38.84, 0,0,0,3,13


# Region: outre-mer OM2
# Lettre prioritaire outre-mer OM2 LP
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.01, 0.96, 0,0,0,3,14
0.02, 1.07, 0,0,0,3,14
0.03, 2.03, 0,0,0,3,14
0.04, 2.14, 0,0,0,3,14
0.05, 2.25, 0,0,0,3,14
0.06, 2.36, 0,0,0,3,14
0.07, 2.47, 0,0,0,3,14
0.08, 2.58, 0,0,0,3,14
0.09, 2.69, 0,0,0,3,14
0.10, 2.80, 0,0,0,3,14
0.11, 4.61, 0,0,0,3,14
0.12, 4.72, 0,0,0,3,14
0.13, 4.83, 0,0,0,3,14
0.14, 4.94, 0,0,0,3,14
0.15, 5.05, 0,0,0,3,14
0.16, 5.16, 0,0,0,3,14
0.17, 5.27, 0,0,0,3,14
0.18, 5.38, 0,0,0,3,14
0.19, 5.49, 0,0,0,3,14
0.20, 5.60, 0,0,0,3,14
0.21, 5.71, 0,0,0,3,14
0.22, 5.82, 0,0,0,3,14
0.23, 5.93, 0,0,0,3,14
0.24, 6.04, 0,0,0,3,14
0.25, 6.15, 0,0,0,3,14
0.26, 7.96, 0,0,0,3,14
0.27, 8.07, 0,0,0,3,14
0.28, 8.18, 0,0,0,3,14
0.29, 8.29, 0,0,0,3,14
0.30, 8.40, 0,0,0,3,14
0.31, 8.51, 0,0,0,3,14
0.32, 8.62, 0,0,0,3,14
0.33, 8.73, 0,0,0,3,14
0.34, 8.84, 0,0,0,3,14
0.35, 8.95, 0,0,0,3,14
0.36, 9.06, 0,0,0,3,14
0.37, 9.17, 0,0,0,3,14
0.38, 9.28, 0,0,0,3,14
0.39, 9.39, 0,0,0,3,14
0.40, 9.50, 0,0,0,3,14
0.41, 9.61, 0,0,0,3,14
0.42, 9.72, 0,0,0,3,14
0.43, 9.83, 0,0,0,3,14
0.44, 9.94, 0,0,0,3,14
0.45, 10.05, 0,0,0,3,14
0.46, 10.16, 0,0,0,3,14
0.47, 10.27, 0,0,0,3,14
0.48, 10.38, 0,0,0,3,14
0.49, 10.49, 0,0,0,3,14
0.50, 10.60, 0,0,0,3,14
0.51, 12.41, 0,0,0,3,14
0.52, 12.52, 0,0,0,3,14
0.53, 12.63, 0,0,0,3,14
0.54, 12.74, 0,0,0,3,14
0.55, 12.85, 0,0,0,3,14
0.56, 12.96, 0,0,0,3,14
0.57, 13.07, 0,0,0,3,14
0.58, 13.18, 0,0,0,3,14
0.59, 13.29, 0,0,0,3,14
0.60, 13.40, 0,0,0,3,14
0.61, 13.51, 0,0,0,3,14
0.62, 13.62, 0,0,0,3,14
0.63, 13.73, 0,0,0,3,14
0.64, 13.84, 0,0,0,3,14
0.65, 13.95, 0,0,0,3,14
0.66, 14.06, 0,0,0,3,14
0.67, 14.17, 0,0,0,3,14
0.68, 14.28, 0,0,0,3,14
0.69, 14.39, 0,0,0,3,14
0.70, 14.50, 0,0,0,3,14
0.71, 14.61, 0,0,0,3,14
0.72, 14.72, 0,0,0,3,14
0.73, 14.83, 0,0,0,3,14
0.74, 14.94, 0,0,0,3,14
0.75, 15.05, 0,0,0,3,14
0.76, 15.16, 0,0,0,3,14
0.77, 15.27, 0,0,0,3,14
0.78, 15.38, 0,0,0,3,14
0.79, 15.49, 0,0,0,3,14
0.80, 15.60, 0,0,0,3,14
0.81, 15.71, 0,0,0,3,14
0.82, 15.82, 0,0,0,3,14
0.83, 15.93, 0,0,0,3,14
0.84, 16.04, 0,0,0,3,14
0.85, 16.15, 0,0,0,3,14
0.86, 16.26, 0,0,0,3,14
0.87, 16.37, 0,0,0,3,14
0.88, 16.48, 0,0,0,3,14
0.89, 16.59, 0,0,0,3,14
0.90, 16.70, 0,0,0,3,14
0.91, 16.81, 0,0,0,3,14
0.92, 16.92, 0,0,0,3,14
0.93, 17.03, 0,0,0,3,14
0.94, 17.14, 0,0,0,3,14
0.95, 17.25, 0,0,0,3,14
0.96, 17.36, 0,0,0,3,14
0.97, 17.47, 0,0,0,3,14
0.98, 17.58, 0,0,0,3,14
0.99, 17.69, 0,0,0,3,14
1.00, 17.80, 0,0,0,3,14
1.01, 17.91, 0,0,0,3,14
1.02, 18.02, 0,0,0,3,14
1.03, 18.13, 0,0,0,3,14
1.04, 18.24, 0,0,0,3,14
1.05, 18.35, 0,0,0,3,14
1.06, 18.46, 0,0,0,3,14
1.07, 18.57, 0,0,0,3,14
1.08, 18.68, 0,0,0,3,14
1.09, 18.79, 0,0,0,3,14
1.10, 18.90, 0,0,0,3,14
1.11, 19.01, 0,0,0,3,14
1.12, 19.12, 0,0,0,3,14
1.13, 19.23, 0,0,0,3,14
1.14, 19.34, 0,0,0,3,14
1.15, 19.45, 0,0,0,3,14
1.16, 19.56, 0,0,0,3,14
1.17, 19.67, 0,0,0,3,14
1.18, 19.78, 0,0,0,3,14
1.19, 19.89, 0,0,0,3,14
1.20, 20.00, 0,0,0,3,14
1.21, 20.11, 0,0,0,3,14
1.22, 20.22, 0,0,0,3,14
1.23, 20.33, 0,0,0,3,14
1.24, 20.44, 0,0,0,3,14
1.25, 20.55, 0,0,0,3,14
1.26, 20.66, 0,0,0,3,14
1.27, 20.77, 0,0,0,3,14
1.28, 20.88, 0,0,0,3,14
1.29, 20.99, 0,0,0,3,14
1.30, 21.10, 0,0,0,3,14
1.31, 21.21, 0,0,0,3,14
1.32, 21.32, 0,0,0,3,14
1.33, 21.43, 0,0,0,3,14
1.34, 21.54, 0,0,0,3,14
1.35, 21.65, 0,0,0,3,14
1.36, 21.76, 0,0,0,3,14
1.37, 21.87, 0,0,0,3,14
1.38, 21.98, 0,0,0,3,14
1.39, 22.09, 0,0,0,3,14
1.40, 22.20, 0,0,0,3,14
1.41, 22.31, 0,0,0,3,14
1.42, 22.42, 0,0,0,3,14
1.43, 22.53, 0,0,0,3,14
1.44, 22.64, 0,0,0,3,14
1.45, 22.75, 0,0,0,3,14
1.46, 22.86, 0,0,0,3,14
1.47, 22.97, 0,0,0,3,14
1.48, 23.08, 0,0,0,3,14
1.49, 23.19, 0,0,0,3,14
1.50, 23.30, 0,0,0,3,14
1.51, 23.41, 0,0,0,3,14
1.52, 23.52, 0,0,0,3,14
1.53, 23.63, 0,0,0,3,14
1.54, 23.74, 0,0,0,3,14
1.55, 23.85, 0,0,0,3,14
1.56, 23.96, 0,0,0,3,14
1.57, 24.07, 0,0,0,3,14
1.58, 24.18, 0,0,0,3,14
1.59, 24.29, 0,0,0,3,14
1.60, 24.40, 0,0,0,3,14
1.61, 24.51, 0,0,0,3,14
1.62, 24.62, 0,0,0,3,14
1.63, 24.73, 0,0,0,3,14
1.64, 24.84, 0,0,0,3,14
1.65, 24.95, 0,0,0,3,14
1.66, 25.06, 0,0,0,3,14
1.67, 25.17, 0,0,0,3,14
